place_id,Restaurant Name,Address,Country,Region,Price,Cuisine,Longitude,Latitude,Phone Number,Michelin Guide Post Link,Google Website Link,Michelin Award,Facilities And Services,Description,SFA Hygiene Grade,Safety Penalty,Review Count,Average Rating,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJx0GZrSYR2jERv9b5gmK5VhY,Wang Family Kitchen,"1 Hillview Rise, Singapore 667970",Singapore,West,1.0,Korean,103.7642637,1.3618966,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1609677749586876095,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.25,good,0.7934,excellent,0.5613,good,0.877,4.0,4.5,4.0
ChIJVYAOd7MP2jERvvJkxSEdPak,Wang Jia Wang Fishball Noodles,"546 Jurong West Street 42, Block 546, Singapore 640546",Singapore,West,1.0,Street Food,103.7150695,1.3526344,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12194935396872024766,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,3,3.67,excellent,0.7064,excellent,0.5619,good,0.7326,3.67,3.33,3.33
ChIJq2iHD_gR2jERcN015uD7PX8,Wang Jiao,"906P Upper Thomson Road, Singapore 787113",Singapore,North,1.0,Chinese,103.81842,1.3980133,8787 8829,Not in Michelin Guide Yet,https://maps.google.com/?cid=9168761359749733744,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,4.2,good,0.5918,excellent,0.7855,good,0.7923,3.4,4.4,4.0
ChIJ60ebIkQY2jERqniv0ZvA2sY,Wang Lao Wu Chicken King,"4A Jalan Batu, Singapore 432004",Singapore,Central,1.0,Street Food,103.8838196,1.3026072,6345 0818,Not in Michelin Guide Yet,https://maps.google.com/?cid=14328976939903056042,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.2,good,0.7086,excellent,0.5637,good,0.9299,3.0,3.2,3.0
ChIJ4e2tVa0T2jERVHsx0WFv0qQ,Wang Xing Mixed Veg Rice • Porridge,"302 Woodlands Street 31, Singapore 730302",Singapore,North,1.0,Street Food,103.7741712,1.431525,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11876677633241611092,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,1,2.0,poor,0.9837,poor,0.8502,average,0.6483,2.0,2.0,3.0
ChIJk-lf2Q0T2jEReA1nK1LeiJc,Warong Timbel,"Woodlands Road, Singapore 729678",Singapore,North,1.0,Malay,103.7566142,1.4083877,8718 5541,Not in Michelin Guide Yet,https://maps.google.com/?cid=10919221741056626040,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,1,4.0,good,0.834,excellent,0.4998,good,0.9875,4.0,5.0,4.0
ChIJb-ErmBYX2jERKddzxRgayYI,Watami Japanese Dining (Junction 8),"9 Bishan Place, Singapore 579837",Singapore,North-East,2.0,Japanese,103.8482596,1.3503885,6258 3577,Not in Michelin Guide Yet,https://maps.google.com/?cid=9424092388943714089,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,5.0,good,0.7443,good,0.992,good,0.6496,3.8,4.4,4.0
ChIJndLuDAAV2jERlqerPD3VFaU,Watami Japanese Dining (Mandai Wildlife East) (Free To Visit),"Mandai Boardwalk, Singapore 729979",Singapore,North,2.0,Japanese,103.7896045,1.4061142,6348 8531,Not in Michelin Guide Yet,https://maps.google.com/?cid=11895648449756637078,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.6,poor,0.8626,excellent,0.7705,good,0.9224,3.2,3.8,3.6
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),"1 Vista Exchange Green, Singapore 150162",Singapore,Central,2.0,Japanese,103.7885848,1.3070069,6694 3643,Not in Michelin Guide Yet,https://maps.google.com/?cid=1983070600984210476,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,5,3.4,good,0.7505,good,0.9814,good,0.7606,3.4,3.4,3.4
ChIJo_3G2eYZ2jERGaZZV5DH0Lc,Wee Nam Kee Hainanese Chicken Rice Restaurant,"101 Thomson Road, Singapore 307591",Singapore,Central,2.0,Chinese,103.8438731,1.3170307,6255 6396,Not in Michelin Guide Yet,https://maps.google.com/?cid=13245305926851339801,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,3.4,good,0.5959,excellent,0.5497,good,0.7454,3.4,3.8,3.4
ChIJB-RBUf4T2jER1t7yuUgEdF0,Wen Ji Braised Duck,"Woodlands Industrial Park E3, Singapore 757780",Singapore,North,1.0,Street Food,103.7994038,1.4558101,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=6734012053229592278,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,5.0,good,0.5619,excellent,0.549,good,0.9914,4.0,5.0,4.0
ChIJdRS7gPEa2jER5dC1SNA90xA,West Co'z Cafe,"154 W Coast Rd #02-23 West Coast Plaza, 127371",Singapore,Central,2.0,Halal,103.7658606,1.3035814,6779 1303,Not in Michelin Guide Yet,https://maps.google.com/?cid=1212380689475162341,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,5,3.8,good,0.6837,excellent,0.8005,good,0.8769,3.6,4.6,4.0
ChIJ6yveHwAR2jER1AW2Ffr0uZ4,West Legend Seafood Restaurant,"Hillview Park Connector, Singapore 669592",Singapore,West,2.0,Seafood,103.7630314,1.3571577,8074 1038,Not in Michelin Guide Yet,https://maps.google.com/?cid=11437442083627337172,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,NFC payments",No Description Available Yet,A,0,5,2.8,poor,0.8759,excellent,0.6121,good,0.9449,2.8,3.4,3.0
ChIJHRVGTj8Y2jERPqAMFWMEXa0,Western Barbeque,"Old Airport Road, Singapore 390051",Singapore,Central,1.0,Western,103.8856341,1.3082764,8890 0353,Not in Michelin Guide Yet,https://maps.google.com/?cid=12492145764997046334,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Wheelchair accessible",No Description Available Yet,A,0,4,2.25,poor,0.6648,poor,0.41,good,0.8693,2.5,2.5,3.0
ChIJIS4MMQAd2jERF58zG3AWEpk,Western Delights,"60 Siloso Bch Walk, #01-03/04, Singapore 098997",Singapore,Central,1.0,Western,103.817131,1.2516847,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11029903108132282135,Not Awarded Any Yet,,No Description Available Yet,A,0,1,5.0,good,0.8334,excellent,0.9482,good,0.9988,4.0,5.0,4.0
ChIJo8NPAZoZ2jERoCnTMPi5nbg,Whampoa Keng Fish Head Steamboat (Balestier),"556 Balestier Road, Singapore 329870",Singapore,Central,2.0,Chinese,103.844955,1.32674,6356 7371,Not in Michelin Guide Yet,https://maps.google.com/?cid=13302993349944486304,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Credit cards,NFC payments",No Description Available Yet,A,0,4,3.25,good,0.5639,good,0.4783,good,0.5974,3.5,3.75,4.0
ChIJJemS1tIV2jERDIQYdg9cohs,Wheeler's Estate,"2 Park Lane, Singapore 798386",Singapore,North-East,3.0,Bar & Grill,103.8680587,1.4093057,9735 7332,Not in Michelin Guide Yet,https://maps.google.com/?cid=1991255206726763532,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Live music,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible","Sprawling, casual 2-acre venue featuring international fare, a cocktail bar & terrace seating.",A,0,5,2.6,average,0.5426,excellent,0.2668,good,0.3004,3.0,3.0,3.4
ChIJEb2BHZwb2jERBPrHbSeb-t4,White Curry,"Clementi West Street 2, Singapore 120721",Singapore,Central,1.0,Asian,103.7641265,1.3022842,8129 7988,Not in Michelin Guide Yet,https://maps.google.com/?cid=16067325214245517828,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee",No Description Available Yet,A,0,3,3.33,good,0.6353,good,0.7808,good,0.8214,3.33,3.67,3.67
ChIJoT6zTIAU2jERGZnpJGsdAOg,White Restaurant (Jalan Tampang),"22 Jalan Tampang, Singapore 758966",Singapore,North,2.0,Chinese,103.8235541,1.4415259,8827 5578,Not in Michelin Guide Yet,https://maps.google.com/?cid=16717394162817276185,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Coffee,Credit cards,NFC payments",No Description Available Yet,B,1,5,4.8,good,0.7021,excellent,0.703,good,0.8976,4.0,4.6,3.8
ChIJO74wMH0T2jERLSsU6GCXz5M,White Restaurant (Sun Plaza),"Sembawang Alley, Singapore 759775",Singapore,North,2.0,Chinese,103.8198718,1.4484036,8849 8479,Not in Michelin Guide Yet,https://maps.google.com/?cid=10650898086220802861,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,5.0,good,0.8985,excellent,0.4962,good,0.9942,3.75,4.75,3.75
ChIJ_VOdwpIZ2jERryIH76sQiiA,White Rose Cafe,"21 Mount Elizabeth, Singapore 228516",Singapore,Central,2.0,Cafe,103.8354047,1.3071235,6737 0511,Not in Michelin Guide Yet,https://maps.google.com/?cid=2344704886635438767,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,5.0,good,0.6002,excellent,0.7306,good,0.8696,4.0,4.75,4.0
ChIJSZujEpEZ2jERc0ez6ins24Y,Wild Honey Mandarin Gallery,"Orchard Promenade, Singapore 348548",Singapore,Central,3.0,Cafe,103.8368734,1.3019461,6235 3900,Not in Michelin Guide Yet,https://maps.google.com/?cid=9717620285757409139,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.5,good,0.8672,excellent,0.9546,good,0.997,4.0,4.0,4.0
ChIJ7eRRqlMQ2jERjP9kfsT1UM8,Wine Connection Bistro (Hillv2),"Hillview Avenue, Singapore 667981",Singapore,West,2.0,Bistro,103.7645356,1.3635059,8987 6381,Not in Michelin Guide Yet,https://maps.google.com/?cid=14938710188270878604,Not Awarded Any Yet,"Dine-in,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,2,4.5,excellent,0.848,excellent,0.9466,good,0.9982,4.5,4.5,4.0
ChIJEZNxFwAT2jER1HM0yprNe9M,Wingstop The Woodgrove,"30 Woodlands Avenue 1, Singapore 739065",Singapore,North,2.0,Chicken Wings,103.78095,1.429175,6015 0064,Not in Michelin Guide Yet,https://maps.google.com/?cid=15238999828839298004,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,3.75,good,0.7081,good,0.9834,good,0.7831,3.25,3.75,3.75
ChIJO_eXBPga2jER7KcWCgKk_0o,Wok Express,"Central Square, Singapore 119081",Singapore,Central,1.0,Halal,103.7750052,1.2984543,6303 2344,Not in Michelin Guide Yet,https://maps.google.com/?cid=5404218406534031340,Not Awarded Any Yet,"Takeaway,NFC payments",No Description Available Yet,A,0,3,5.0,average,0.6197,excellent,0.6665,good,0.9989,3.33,4.67,4.0
ChIJK_xKtj4Z2jERwWNgYbrhdpw,Wok N Wing,"982 Buangkok Crescent, Singapore 530982",Singapore,North-East,1.0,Street Food,103.8792847,1.3808567,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11274446907782489025,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Wheelchair accessible",No Description Available Yet,A,0,5,5.0,average,0.7908,excellent,0.5898,good,0.9981,4.0,5.0,4.0
ChIJfRsaqLYe2jERoKBUK2tvw8Q,Wok15 Kitchen,"#01-01 11 Cove Drive, Sentosa Cove, 098497",Singapore,Central,3.0,Singaporean,103.8398907,1.2458306,6305 6998,Not in Michelin Guide Yet,https://maps.google.com/?cid=14178298557971603616,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.4,good,0.635,excellent,0.8834,good,0.6945,3.6,4.6,3.6
ChIJ52UyEwAF2jERD9gYzuOfA0c,Wonderful La Mian • Xiao Long Bao,"Yuan Ching Road, Singapore 618642",Singapore,West,1.0,Chinese,103.7255389,1.3255255,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5117109402387142671,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,B,1,2,4.0,good,0.8316,excellent,0.9055,good,0.9878,4.0,4.5,4.0
ChIJT8faQP4T2jERYXWhxMWmWzw,Wong Chiew Restaurant,"19 Sembawang Road, Singapore 779075",Singapore,North,2.0,Cantonese,103.8175781,1.4028831,6456 6838,Not in Michelin Guide Yet,https://maps.google.com/?cid=4349253233494029665,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.0,good,0.3885,excellent,0.2153,good,0.9046,4.0,4.5,4.0
ChIJqdRD3U8a2jERZCORhtfRpCQ,Wong Kee Wanton Noodles,"73A Ayer Rajah Crescent, Singapore 139957",Singapore,Central,1.0,Chinese Noodle,103.7874978,1.2975395,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=2640466005151785828,Not Awarded Any Yet,"Takeaway,Delivery",No Description Available Yet,A,0,4,3.5,good,0.5732,excellent,0.3832,good,0.991,3.25,3.75,3.5
ChIJf1O-GwAb2jERzEjUjgkjcfo,Woo & Noon Authentic Thai Food,"50 Science Park Rd, Singapore 117406",Singapore,Central,1.0,Thai,103.7832762,1.2859839,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=18046243705808242892,Not Awarded Any Yet,,No Description Available Yet,A,0,1,5.0,poor,0.8858,good,0.0655,good,0.5496,2.0,4.0,4.0
ChIJ7aVN870U2jERZxv7mqebINo,Woody Family Peranakan Cafe,"12F Andrews Avenue, Singapore 759930",Singapore,North,2.0,Peranakan,103.8377431,1.4581461,6758 1185,Not in Michelin Guide Yet,https://maps.google.com/?cid=15717733843685022567,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Live music,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.5,good,0.7436,excellent,0.7433,good,0.9982,4.0,4.75,4.0
ChIJJQXwLQAR2jER5w5kwLlK8Iw,Wu Ming Hainanese Chicken Rice,"475 Choa Chu Kang Avenue 3, Singapore 680475",Singapore,West,1.0,Chicken,103.7394507,1.3774157,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=10155699321377656551,Not Awarded Any Yet,Dine-in,No Description Available Yet,B,1,4,2.5,good,0.6529,poor,0.4673,good,0.9266,3.5,3.25,3.25
ChIJR3yHfxQT2jERaxLWfmbQNj8,Wu Wei Seafood,"111 Woodlands Street 13, Singapore 730111",Singapore,North,1.0,Seafood,103.7822628,1.4377136,9398 7795,Not in Michelin Guide Yet,https://maps.google.com/?cid=4555057211765035627,Not Awarded Any Yet,"Dine-in,Takeaway,Beer,Coffee,Wheelchair accessible",No Description Available Yet,A,0,5,1.0,poor,0.6628,poor,0.5831,poor,0.7264,2.4,2.2,2.2
ChIJF3EITX8Z2jER5Vr7MMC3l3Y,Xi De Li,"38A Beo Cres, #01-77, Singapore 169982",Singapore,Central,1.0,Street Food,103.827456,1.2888496,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=8545500854042188517,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,A,0,3,5.0,average,0.7111,excellent,0.6594,good,0.9263,3.33,4.67,4.0
ChIJLSCwVB8X2jERd0Ze7awNfMk,Xi Guo & Bbq & Hotpot,"259 Jalan Kayu, Singapore 799507",Singapore,North-East,2.0,Chinese,103.8729364,1.3968199,6322 7717,Not in Michelin Guide Yet,https://maps.google.com/?cid=14518494335103551095,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer",No Description Available Yet,A,0,5,5.0,good,0.6915,excellent,0.7383,good,0.7342,4.2,4.6,4.0
ChIJ_wSSYS0R2jERvYTUhycEDv0,Xi Men Jie (The Rail Mall),"398 Upper Bukit Timah Road, Singapore 678049",Singapore,West,1.0,Chinese,103.7679212,1.3580871,6320 0185,Not in Michelin Guide Yet,https://maps.google.com/?cid=18234516509098804413,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,4.67,average,0.853,good,0.4711,good,0.8422,3.33,4.33,4.0
ChIJtwIfd3UT2jER54qJKsvRne8,Xi Wang Bak Kut Teh,"676 Woodlands Drive 71, Singapore 730676",Singapore,North,1.0,Street Food,103.8006521,1.4400041,9221 5967,Not in Michelin Guide Yet,https://maps.google.com/?cid=17266187216930573031,Not Awarded Any Yet,"Dine-in,Takeaway,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,3.75,good,0.6713,good,0.5018,good,0.719,4.0,4.25,4.0
ChIJ07REv-cW2jERcip7FWd9Oqk,Xi Xiang Feng Yong Tau Foo,"Ang Mo Kio Central 2, Singapore 560724",Singapore,North-East,1.0,Street Food,103.8465641,1.3721128,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12194196822754536050,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Wheelchair accessible",No Description Available Yet,A,0,4,2.75,good,0.5888,poor,0.4492,good,0.7487,3.0,2.5,3.5
ChIJk_OaEA4F2jERK4K76TfkSGc,Xi Yan Seafood Restaurant,"Jalan Ahmad Ibrahim, Singapore 628925",Singapore,West,2.0,Seafood,103.7089233,1.321007,8938 1118,Not in Michelin Guide Yet,https://maps.google.com/?cid=7442449313025458731,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,5.0,average,0.6252,excellent,0.7347,good,0.9732,3.0,4.67,4.0
ChIJ0UE0NBUT2jER0IBGgumRv4s,Xian Fu Fish Soup,"676 Woodlands Drive 71, Singapore 730676",Singapore,North,1.0,Street Food,103.8006658,1.4399023,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=10069927723922784464,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,4,1.75,poor,0.7494,good,0.2951,average,0.9838,2.75,2.5,2.5
ChIJ4YufG_8R2jERx0bcMFKhk4g,Xiang Cheng Zichar,"547 Segar Road, Singapore 677722",Singapore,West,1.0,Takeout,103.7696291,1.3882336,6397 5660,Not in Michelin Guide Yet,https://maps.google.com/?cid=9841386985113798343,Not Awarded Any Yet,Takeaway,No Description Available Yet,A,0,4,4.25,poor,0.641,excellent,0.2882,good,0.9138,2.5,3.5,3.5
ChIJKb-0EAAF2jER0Ml7HRzWzhQ,Xiang Chi Mian (Joo Koon Bus Interchange),"1 Joo Koon Bus Interchange, Singapore 629117",Singapore,West,1.0,Street Food,103.6787,1.3270451,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1499371142203034064,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,4,2.75,good,0.8565,good,0.6323,good,0.7838,3.5,3.75,3.25
ChIJHe_LeQAX2jERDEup5x7UPu8,Xiang Chi Mian (Hougang Street 91),"1 Hougang Street 91, Singapore 538692",Singapore,North-East,1.0,Street Food,103.8793437,1.3759694,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=17239449652821576460,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,A,0,1,1.0,poor,0.7532,terrible,0.853,poor,0.9975,2.0,1.0,2.0
ChIJ-T2z2OkP2jERpC8IhRG36YY,Xiang Feng Nasi Lemak,"221B Boon Lay Place, Singapore 642221",Singapore,West,1.0,Street Food,103.7129739,1.3456647,9786 7919,Not in Michelin Guide Yet,https://maps.google.com/?cid=9721502556530159524,Not Awarded Any Yet,"Dine-in,Takeaway,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.2,good,0.82,excellent,0.6295,good,0.8293,3.6,4.6,4.0
ChIJM5hNHbkR2jER9MZdCYS2Acg,Xiang Ji Roast (Duck Prince),"259 Bukit Panjang Ring Road, Singapore 671259",Singapore,West,1.0,Street Food,103.7730453,1.3773085,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14412000960771376884,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,A,0,4,2.0,poor,0.8815,good,0.6888,good,0.7419,2.5,2.75,3.5
ChIJhYfPZwMR2jERyUElZeq2UGw,Xiang Xiang Fried Carrot Cake (,"253 Choa Chu Kang Avenue 1, Singapore 680253",Singapore,West,1.0,Street Food,103.744394,1.3774405,9320 0996,Not in Michelin Guide Yet,https://maps.google.com/?cid=7804939272068612553,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,4,4.75,average,0.7762,excellent,0.6412,good,0.9964,3.75,4.5,4.25
ChIJvX9PMAAT2jERcCWG8iIe2JE,Xiang Xiang Hunan Cuisine (Mandai Zoo),"80 Mandai Lake Road, Singapore 729826",Singapore,North,2.0,Chinese,103.7893043,1.4055692,6883 5886,Not in Michelin Guide Yet,https://maps.google.com/?cid=10509182865915651440,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Credit cards,NFC payments",No Description Available Yet,A,0,3,4.67,good,0.6799,excellent,0.6522,good,0.793,4.0,4.67,4.0
ChIJs-hgoqwP2jERUj4HbQdkB5s,Xiang Zhi Xiang Rojak,"815 Jurong West Avenue 5, Singapore 640816",Singapore,West,1.0,Street Food,103.69612,1.3453509,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11171007383772544594,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,3,5.0,good,0.6565,good,0.6732,good,0.7806,3.67,4.33,4.0
ChIJyUglaRcT2jERk7yJmbKJrBg,Xiao Bao / Pig’S Trotter Rice,"573 Woodlands Drive 16, Singapore 730573",Singapore,North,1.0,Chinese,103.7987849,1.4309541,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1777947353077628051,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,4,4.0,good,0.7806,good,0.5953,good,0.9854,3.5,3.75,3.5
ChIJBWBGLlIa2jER_cjp3HYHN3o,Xin Wang Hong Kong Cafe (Nuh Medical Centre),"1 Lower Kent Ridge Rd, #02-10 The Dining Avenue, Singapore 119082",Singapore,Central,2.0,Chinese,103.7847061,1.293892,6263 9160,Not in Michelin Guide Yet,https://maps.google.com/?cid=8806515803440138493,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Live music,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,2,4.5,excellent,0.9497,excellent,0.7473,good,0.9976,4.5,4.5,4.0
ChIJmTsY7r0T2jERuFBz1FA7wNc,Xin Wang Xing Seafood Stall,"304 Woodlands Street 31, Singapore 730304",Singapore,North,1.0,Seafood,103.7738464,1.4298462,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=15546491132030701752,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,4,1.75,poor,0.7214,poor,0.4443,poor,0.7321,2.5,2.25,2.5
